Monolayer,Atom_EA_Min,Atom_HardnessRB_StDiv,Atom_IP8_Min,Atom_Inv_Diff_IP2_IP4_StDiv,Atom_Inv_Diff_IP5_IP6_StDiv,Atom_Inv_Diff_IP7_IP8_StDiv,Atom_Inv_Mult_EA_ThermalExpansion_Range,Atom_Inv_Mult_ENGhosh2010_Group_Max,Atom_Inv_Mult_IP8_HeatCap_Median,Atom_Inv_Mult_IP8_LatticeConstant_StDiv,Atom_Inv_Mult_PoissonRatio_Ntotal_StDiv,Atom_Inv_Mult_SpeedSound_TDebye0_Min,Atom_Inv_Mult_SpeedSound_Zeff_Min,Atom_Inv_Mult_ThermalExpansion_Group_Min,Atom_Inv_Mult_ThermalExpansion_MolarVol_Median,Atom_Inv_Mult_dHAtom_Density_StDiv,Atom_Inv_Mult_dHFus_PoissonRatio_Min,Atom_Inv_SQR_RadiiBatsanov_Min,Atom_Log_Mult_IP1_MolarVol_Min,Atom_Log_Mult_IP1_MolarVol_Range,Atom_Log_Mult_IP8_LatticeConstant_Min,Atom_Log_Mult_PoissonRatio_Nvalence_Range,Atom_Log_Mult_dHFus_ThermalExpansion_Min,Atom_Log_Mult_dHVap_ThermalExpansion_Max,Atom_Log_Mult_dHVap_ThermalExpansion_Min,Atom_Log_Ratio_Density_BulkModule_Min,Atom_Log_Ratio_Density_Mass_StDiv,Atom_Log_Ratio_ENGhosh2010_Group_Min,Atom_Log_Ratio_IP1_IP8_Median,Atom_Log_Ratio_IP1_IP8_Min,Atom_Log_Ratio_IP4_EA_StDiv,Atom_Log_Ratio_IP5_IP6_Min,Atom_Log_Ratio_PoissonRatio_Ntotal_Range,Atom_Log_Ratio_RadiiCordero08_MolarVol_Max,Atom_Log_Ratio_SpeedSound_BulkModule_Min,Atom_Log_Ratio_dHFus_TDebye0_StDiv,Atom_MolarVol_Min,Atom_Mult_EA_DipolePolaris_StDiv,Atom_Mult_EA_YoungsModule_Median,Atom_Mult_EA_dHFus_StDiv,Atom_Mult_IP1_Period_StDiv,Atom_Mult_IP7_EA_Min,Atom_Mult_LatticeConstant_RadiiBatsanov_Min,Atom_Mult_ThermalCond_MolarVol_Mean,Atom_Mult_ThermalCond_MolarVol_Median,Atom_Mult_ThermalCond_YoungsModule_Min,Atom_Mult_ThermalExpansion_BulkModule_StDiv,Atom_Mult_ThermalExpansion_TDebye0_StDiv,Atom_Ratio_BulkModule_Nvalence_Max,Atom_Ratio_EA_ThermalExpansion_Max,Atom_Ratio_EA_ThermalExpansion_Median,Atom_Ratio_EA_ThermalExpansion_Min,Atom_Ratio_ENARrev_YoungsModule_StDiv,Atom_Ratio_IP1_TDebye0_Min,Atom_Ratio_IP7_MolarVol_StDiv,Atom_Ratio_dHFus_dHAtom_StDiv,Atom_Ratio_dHVap_YoungsModule_StDiv,CN_Se_Mean,CrystSyst_hexagonal,CrystSyst_trigonal,EState_DistTopo_Cd_ENGhosh2010,EState_DistTopo_Cd_IP3,EState_DistTopo_Si_ENARrev,EState_Dist_Cd_EA,EState_Dist_Cd_ENARrev,EState_Dist_Hf_EA,EState_Dist_Mo_ENARrev,EState_Dist_Ni_ENARrev,EState_Dist_Pd_EA,EState_Dist_Pd_ENARrev,EState_Dist_Ti_ENARrev,EState_Topo_Cd_ENARrev,EState_Topo_Cd_ENGhosh2010,EState_Topo_Cd_Zeff,EState_Topo_Cd_dHAtom,EState_Topo_In_IP3,EState_Topo_Mo_ENGhosh2010,EState_Topo_Mo_Zeff,EState_Topo_Pd_IP1,EState_Topo_Ti_Zeff,Moment_ENGhosh2010_2,Moment_Mass_1,Moment_N_d_2,Moment_N_f_2,Moment_N_f_3,Moment_PoissonRatio_3,Moment_TCritical_1,Moment_TCritical_2,Moment_TCurie_3,Moment_ThermalExpansion_1,Moment_ThermalExpansion_2,Moment_YoungsModule_2,Ratio_ac,Ratio_bc,SG164,Atom_Inv_Diff_ENARrev_ENGordyRev_Range,Atom_Inv_Diff_ENGordyRev_EA_StDiv,Atom_Inv_Diff_ENGordyRev_IP5_StDiv,Atom_Inv_Diff_ENGordyRev_IP6_StDiv,Atom_Inv_Mult_IP2_LatticeConstant_Min,Atom_Inv_Mult_SpeedSound_Zeff_Median,Atom_Log_Mult_ENGordyRev_IP6_Range,Atom_Log_Mult_IP7_Period_Range,Atom_Log_Mult_SpeedSound_RadiiCordero08_Median,Atom_Log_Ratio_IP2_IP3_StDiv,Atom_Log_Ratio_IP6_IP7_Max,Atom_Mult_EA_dHAtom_Max,Atom_Mult_EA_dHAtom_StDiv,Atom_Mult_IP8_SpeedSound_Min,Atom_Mult_IP8_SpeedSound_StDiv,Atom_Mult_LatticeConstant_Density_StDiv,Atom_Mult_ThermalCond_YoungsModule_StDiv,Atom_Ratio_Density_TDebye0_Min,Atom_Ratio_ENARrev_YoungsModule_Min,Atom_Ratio_dHFus_SpeedSound_StDiv,EState_Topo_Ni_Zeff,EState_Topo_Pd_Zeff,EState_Topo_Te_dHAtom,Moment_SpeedSound_1,Moment_TCurie_1,SG187
Tl4S10,0.01914,0.04255,0.12161,0.06518,0.03212,0.18784,0.0,1.0,0.44179,0.01194,0.0,0.32732,0.20642,0.08075,0.12416,0.12313,1.0,0.25,0.73939,0.0675,0.6897399999999999,0.0,0.7189399999999999,0.8216399999999999,0.8216399999999999,-0.3006,0.01118,-1.0,-0.8313799999999999,-0.8313799999999999,0.10194,-0.14178,0.0,-0.57314,0.4553100000000001,0.0,0.20169,0.05091,0.00365,0.00615,0.03902,0.02582,0.3495,0.04362,0.00061,0.00465,0.0,0.0,0.07962999999999999,0.02359,0.02359,0.02359,0.0,0.26919,0.11371,0.04672,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81357,3.21824,2.93614,2.93614,9.99913,9.99913,3.31143,2.93614,0.0,3.31143,2.93614,2.93614,0.24832,0.24846,0,0.01011,0.02873,0.04237,0.0284,0.20833,0.20642,0.03909,0.04933,0.74174,0.00462,-0.12097,0.48265,0.19222,0.06667000000000001,0.0,0.09135,0.0,0.8023600000000001,0.21579,0.0,0.0,0.0,0.0,3.31143,0.0,0
Ge6Sb6,0.05317,0.02577,0.14572000000000002,0.025,0.08325,0.08225,0.0062,0.41401,0.3379,0.00236,0.0,0.21941,0.03533,0.25325,0.42313,0.02698,0.0,0.25,0.7430899999999999,0.05948,0.74105,0.0,0.78117,0.73416,0.65198,-0.60777,0.03314,-0.56595,-0.7078800000000001,-0.7468600000000001,0.00759,-0.34277,0.0,-0.56282,0.65941,0.00455,0.17701,0.00511,0.06974,0.06287000000000001,0.08872999999999999,0.08565,0.45556,0.11969,0.11969,0.016669999999999997,0.00054,0.00233,0.10528,0.38443,0.2813,0.17817,0.0,0.07326,0.04262,0.02806,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8587100000000001,-5.42955,-0.8562700000000001,0.0,0.0,0.0,0.0,0.0,0.0,-5.3887800000000015,-0.90664,-1.02752,0.16247,0.47363,0,0.00037,0.03993,0.17188,0.04513,0.33357,0.04877,0.00956,0.00127,0.90345,0.07943,-0.09651,0.38706,0.07925,0.33402,0.16764,0.00025,0.0,0.07585,0.07647000000000001,0.00282,0.0,0.0,0.0,-5.89904,0.0,0
Ta4Ni2S10,0.0164,0.06416000000000001,0.14572000000000002,0.1179,0.19111,0.14844000000000002,0.00872,0.39608,0.44179,0.05595,0.12589,0.24679,0.02791,0.13859000000000002,0.37129,0.03126,0.08815,0.25,0.62238,0.18451,0.7054600000000001,0.21855,0.80688,0.82275,0.81709,-0.688,0.06692000000000001,-0.54418,-0.8313799999999999,-0.8313799999999999,0.08424,-0.38533,0.12258,-0.3869,0.43793,0.12249000000000003,0.08557999999999999,0.03878,0.07274,0.03891,0.09608,0.02687,0.32323,0.04419,0.00061,0.13385999999999998,0.08081,0.05853,0.22222,0.16158,0.09593,0.09593,0.09054,0.05541,0.06667000000000001,0.11265,0.02535,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.23889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.439169999999999,0.8573299999999999,9.76794,7.597289999999999,12.04879,12.04879,0.8573299999999999,7.597289999999999,12.04879,0.8573299999999999,9.55505,8.92548,0.14231,0.63054,0,0.02373,0.14669,0.1647,0.0479,0.2383,0.13806,0.05693,0.06408,0.9077,0.04331,-0.11962,0.48265,0.11511,0.33207,0.10639,0.1479,0.04522,0.0992,0.007640000000000002,0.14623,-7.9,0.0,0.0,0.8573299999999999,0.8573299999999999,0
Sb2Te1Se2,0.05317,0.02027,0.14572000000000002,0.10222,0.30908,0.08444,0.0086,0.41401,0.30467,0.05374,0.0,0.15527,0.06221,0.08031,0.22609,0.01836,0.5703699999999999,0.25,0.8025800000000001,0.02591,0.74105,0.0,0.7880199999999999,0.70004,0.65198,-0.53622,0.01838,-0.56595,-0.66889,-0.70633,0.04452,-0.34277,0.0,-0.5956199999999999,0.5707899999999999,0.09349,0.21325,0.05225,0.06974,0.05863,0.03748,0.08565,0.38035,0.03632,0.01171,7e-05,0.01153,0.04131,0.06019,0.17817,0.14018,0.10218,0.33091,0.13535999999999998,0.03142,0.17072,0.02989,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15752,1.28666,2.1546,0.0,0.0,13.58222,0.0,0.0,0.0,1.03663,1.7955,2.24178,0.15265,0.15265,1,0.0034200000000000003,0.0254,0.07442,0.10878,0.25301,0.07006,0.03386,0.00825,0.86965,0.00671,-0.09651,0.38201,0.06901,0.26225,0.06572,0.04447,0.0079,0.16165,0.07647000000000001,0.09701,0.0,0.0,197.0,1.20416,0.0,0
Tl2F2,0.01914,0.14307,0.12161,0.10389,0.16828,0.32553000000000004,0.0,1.0,0.20212,0.15774000000000002,0.0,0.32732,0.20642,0.08075,0.12416,0.12068,1.0,0.25,0.73939,0.09814,0.6897399999999999,0.0,0.7189399999999999,0.8216399999999999,0.8216399999999999,-0.29492,0.0006799999999999999,-1.0,-0.8352,-0.9625,0.10525,-0.18436,0.0,-0.57314,0.4553100000000001,0.0,0.14545999999999998,0.01732,0.00365,0.00237,0.01399,0.02582,0.3495,0.07561,0.07561,0.00465,0.0,0.0,0.07962999999999999,0.02359,0.02359,0.02359,0.0,0.26919,0.11005,0.06063,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.64373,-11.547,-2.64373,-2.64373,0.0,0.0,-11.547,-2.64373,0.0,-11.547,-2.64373,-2.64373,0.16135,0.16135,0,0.01135,0.08335,0.15765,0.18349,0.19345,0.20642,0.17554,0.06333,0.74174,0.04794,-0.09781,0.22378,0.08332,0.06667000000000001,0.0,0.18261,0.0,0.8023600000000001,0.21579,0.0,0.0,0.0,0.0,-11.547,0.0,0
Ti1Se2,0.0040100000000000005,0.053620000000000015,0.17870999999999998,0.08984,0.11374,0.00742,0.09969,0.38282,0.35691,0.0395,0.19176,0.15527,0.0209,0.08031,0.09567,0.02553,0.15971,0.26176,0.68062,0.12552,0.7156899999999999,0.1587,0.75574,0.79225,0.70004,-0.72938,0.04852,-0.52741,-0.70633,-0.77368,0.19349,-0.10719,0.3024,-0.43882,0.5927100000000001,0.020030000000000003,0.13818,0.10873,0.02446,0.03012,0.0855,0.00777,0.29121,0.01591,0.0016300000000000002,7e-05,0.04482,0.02454,0.15278,0.10218,0.10218,0.01719,0.3596,0.05624,0.036000000000000004,0.04597,0.0016600000000000002,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,0.87551,2.70088,0.75439,0.0,0.0,7.82745,4.0244800000000005,1.65965,0.0,2.47926,0.76755,1.51321,0.1484,0.1484,0,0.00718,0.05607,0.1085,0.12170999999999997,0.25301,0.07006,0.02781,0.01357,0.86965,0.06697,-0.09711,0.38201,0.16547,0.4331100000000001,0.08324,0.03695,0.01509,0.05745,0.00618,0.0426,0.0,0.0,0.0,3.04431,0.0,1
Cr2Cl6,0.03431,0.0218,0.19369,0.02267,0.05566,0.19015,0.0,0.3799300000000001,0.28135,0.01321,0.0,0.34798,0.01961,0.22741,0.3181,0.01084,0.09561,0.28792,0.61782,0.24269,0.72219,0.0,0.6857300000000001,0.71842,0.71842,-0.71024,0.11404,-0.52369,-0.7912600000000001,-0.7952199999999999,0.08732999999999999,-0.20771,0.0,-0.38192,0.55867,0.0,0.0939,0.00056,0.22828,0.00673,0.07948,0.07572000000000001,0.27107,0.03245,3e-05,0.33114,0.0,0.0,0.14815,0.25808000000000003,0.25808000000000003,0.25808000000000003,0.0,0.03863,0.13714,0.06742000000000001,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3202300000000005,1.82913,2.5886,0.0,0.0,11.33187,0.0,0.0,0.0,1.49453,2.5886,2.5886,0.26377,0.26377,0,0.00976,0.06537000000000001,0.0237,0.00852,0.21487,1.0,0.09772,0.08586,0.56038,0.02365,-0.09768,0.36708,0.06219,0.05042,0.31208,0.04958,0.0,0.06298,0.00338,0.22929,0.0,0.0,0.0,1.54147,0.0,0
Zn1Te1Mo1O6,0.0,0.05721,0.14991,0.16255999999999998,0.19712,0.23072,0.0,0.41907,0.21552,0.10462,0.16191,0.19864,0.02158,0.07379,0.24334,0.0784,0.08037000000000001,0.27438,0.6666300000000001,0.20137,0.7035,0.4779100000000001,0.7664300000000001,0.7884800000000001,0.7698,-0.71249,0.051920000000000015,-0.57194,-1.0,-1.0,0.043,-0.155,0.20262,-0.41848,0.48784,0.13216,0.11896,0.13748,0.1026,0.08649,0.09598,0.0,0.25647,0.05154,9e-05,0.0016300000000000002,0.07515,0.10135,0.21296,0.29131,0.14565999999999998,0.0,0.05767000000000001,0.058,0.30203,0.19766,0.00812,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-32.95261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.80623,-2.05,0.0,0.0,-21.55376,-3.32892,-21.13577,0.0,0.0,-2.6976400000000003,-4.0460400000000005,-21.24251,0.0,-3.03009,-20.45655,-21.70987,0.22116,0.22389,0,0.11127,0.15537,0.16254000000000002,0.18075,0.18213,0.48319,0.1884,0.13903,0.5602600000000001,0.05305,-0.12858,0.41016,0.10556,0.19471,0.129,0.09692,0.24308,0.11524,0.0021,0.1072,0.0,0.0,-122.33333,-3.70976,0.0,0
V2Br2O2,0.0267,0.05983,0.18194,0.09202,0.11331,0.1956,0.0,0.37705,0.50347,0.14535,0.0,0.29845,0.02444,0.11054,0.21354,0.04588,0.15145999999999998,0.28792,0.63964,0.22836,0.72045,0.0,0.78173,0.79825,0.79825,-0.74716,0.10564,-0.51993,-0.78089,-1.0,0.09748,-0.38983,0.0,-0.39222,0.5178,0.0,0.10805,0.13307,0.08151,0.05345,0.14726,0.05541,0.28425,0.01643,0.00045,0.04962,0.0,0.0,0.17778,0.11717,0.11717,0.11717,0.0,0.05849,0.31467,0.13746,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83301,0.8580700000000001,2.83301,0.0,0.0,12.7969,0.8580700000000001,2.83301,0.0,0.8580700000000001,2.83301,2.83301,0.13410999999999998,0.14759,0,0.00935,0.19701,0.16130999999999998,0.12983,0.2392,0.25382,0.12568,0.17508,0.74384,0.05134,-0.09679,0.31376,0.03926,0.19471,0.18068,0.05898,0.0,0.08139,0.00646,0.09426,0.0,0.0,0.0,0.8580700000000001,0.0,0
V1S2-T1,0.0267,0.0,0.18194,0.07822,0.22649,0.12953,0.0,0.39608,0.44179,0.08927,0.0,0.29845,0.02444,0.11054,0.21354,0.0099,0.15145999999999998,0.28792,0.63964,0.16724,0.72045,0.0,0.78173,0.79825,0.79825,-0.74716,0.06725,-0.54418,-0.8313799999999999,-0.8313799999999999,0.08114,-0.38983,0.0,-0.39222,0.5178,0.0,0.10805,0.00839,0.08151,0.026810000000000004,0.02993,0.05541,0.28425,0.01665,0.00061,0.04962,0.0,0.0,0.17778,0.11717,0.11717,0.11717,0.0,0.05849,0.00023,0.10998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93718,-0.39287,2.01314,0.0,0.0,11.46804,-1.73023,2.01314,0.0,-1.73023,2.01314,2.01314,0.13922,0.13925,0,0.00824,0.10162,0.02187,0.11115,0.25408000000000003,0.02444,0.02752,0.04591,0.92742,0.06502999999999999,-0.09679,0.48265,0.12117,0.55607,0.0,0.015880000000000002,0.0,0.08139,0.00646,0.0,0.0,0.0,0.0,-1.73023,0.0,0
Fe1Cl2,0.007659999999999998,0.06647,0.15836,0.05955,0.0349,0.19291,0.0,0.3799300000000001,0.28135,0.0067,0.0,0.31777,0.02473,0.12591,0.12954000000000002,0.01378,0.19614,0.3025,0.63936,0.22114,0.69862,0.0,0.7576,0.80487,0.80487,-0.703,0.12642,-0.52369,-0.7912600000000001,-0.7912600000000001,0.19091,-0.20771,0.0,-0.37244,0.52633,0.0,0.09208,0.11114,0.03857,0.03025,0.05331,0.01319,0.26354,0.0361,3e-05,0.21313,0.0,0.0,0.11805999999999997,0.02394,0.02394,0.02394,0.0,0.05731,0.10586,0.02029,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.846,1.256,3.02023,0.0,0.0,11.40548,0.0,0.0,11.40548,1.74373,3.02023,3.02023,0.15289,0.15289,1,0.01327,0.00321,0.04788,0.016980000000000002,0.21792,1.0,0.08167999999999999,0.05179,0.56038,0.027410000000000004,-0.09768,0.36708,0.14844000000000002,0.05042,0.23242,0.06345,0.0,0.08774,0.00573,0.26524000000000003,0.0,0.0,0.0,1.6788,1.74373,0
Cu2Te4Cl2,0.06273,0.04021,0.14991,0.18864,0.31125,0.23967,0.0,0.40597,0.28899,0.0761,0.0,0.19864,0.03723,0.12381,0.0929,0.03651,0.24224,0.28513,0.6362300000000001,0.22428,0.7358600000000001,0.0,0.79973,0.8225899999999999,0.8225899999999999,-0.629,0.10955,-0.5563100000000001,-0.70117,-0.7912600000000001,0.05511,-0.20771,0.0,-0.39001,0.51066,0.0975,0.09234,0.05486,0.1026,0.07067999999999999,0.09004,0.12006,0.3315,0.14155,0.01171,0.0016300000000000002,0.0,0.0,0.77778,0.14014,0.14014,0.14014,0.055770000000000014,0.07703,0.1171,0.17475,0.01287,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.00096,-2.16007,-2.81339,0.0,0.0,-11.16916,0.0,0.0,0.0,-5.07809,-1.97211,-2.47454,0.22299,0.35617,0,0.03721,0.102,0.09178,0.14674,0.21882,0.08993,0.06888999999999999,0.08148999999999999,0.85814,0.04279,-0.09768,0.36708,0.01836,0.05042,0.13949,0.09074,0.30874,0.13725,0.01308,0.19707,0.0,0.0,129.5,-2.78911,0.0,0
Ge1I2,0.06257,0.0081,0.1581,0.09884,0.02037,0.09008,0.0,0.39914,0.29031,0.11808,0.0,0.2356,0.03533,0.43333,0.48975,0.07117000000000001,0.0,0.27438,0.7430899999999999,0.1453,0.7946,0.0,0.78117,0.73416,0.73416,-0.60777,0.06888999999999999,-0.54796,-0.64186,-0.7468600000000001,0.06155,-0.21224,0.0,-0.56282,0.65941,0.01576,0.17701,0.1542,0.0,0.04936,0.15100999999999998,0.12484,0.54573,0.05349,0.0022,0.0,0.0,0.0,0.10528,0.38443,0.38443,0.38443,0.0,0.07326,0.06913,0.03417,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30399,1.7744099999999998,1.2287,0.0,0.0,0.0,0.0,0.0,0.0,4.25633,0.0,0.0,0.18108,0.18108,1,0.00288,0.05126,0.19968,0.15027,0.4369,0.03533,0.02404,0.038360000000000005,0.91968,0.07159,-0.09766,0.38706,0.05395,0.6693100000000001,0.0,0.03912,0.0,0.07585,0.0,0.0,0.0,0.0,0.0,4.25633,0.0,0
Ti1Se2-T1,0.0040100000000000005,0.053620000000000015,0.17870999999999998,0.08984,0.11374,0.00742,0.09969,0.38282,0.35691,0.0395,0.19176,0.15527,0.0209,0.08031,0.09567,0.02553,0.15971,0.26176,0.68062,0.12552,0.7156899999999999,0.1587,0.75574,0.79225,0.70004,-0.72938,0.04852,-0.52741,-0.70633,-0.77368,0.19349,-0.10719,0.3024,-0.43882,0.5927100000000001,0.020030000000000003,0.13818,0.10873,0.02446,0.03012,0.0855,0.00777,0.29121,0.01591,0.0016300000000000002,7e-05,0.04482,0.02454,0.15278,0.10218,0.10218,0.01719,0.3596,0.05624,0.036000000000000004,0.04597,0.0016600000000000002,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6624399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,1.85979,1.09152,1.67323,0.0,0.0,11.54747,1.77108,3.06759,0.0,0.97774,1.6934900000000002,2.8420400000000003,0.15337,0.15337,1,0.00718,0.05607,0.1085,0.12170999999999997,0.25301,0.07006,0.02781,0.01357,0.86965,0.06697,-0.09711,0.38201,0.16547,0.4331100000000001,0.08324,0.03695,0.01509,0.05745,0.00618,0.0426,0.0,0.0,0.0,1.26784,0.0,0
Pt4I8,0.10787,0.00866,0.11427,0.04523,0.0412,0.22476,0.0,0.39914,0.29031,0.09411,0.0,0.2887,0.20684,0.21104,0.22269,0.01806,0.17733,0.28792,0.6987399999999999,0.18965,0.69694,0.0,0.7691600000000001,0.81302,0.81302,-0.54285,0.11294,-0.54796,-0.64186,-0.64186,0.02547,-0.21224,0.0,-0.44,0.38632,0.01487,0.11805,0.04294,0.43223,0.0599,0.01094,0.13516,0.36896,0.0431,0.0022,0.15273,0.0,0.0,0.12778,0.45186,0.45186,0.45186,0.0,0.13077,0.0632,0.10725,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.3154900000000005,-12.52331,-4.3154900000000005,-4.3154900000000005,-3.5001800000000003,-3.5001800000000003,0.0,0.0,0.0,-12.52331,-4.3154900000000005,-4.3154900000000005,0.27549,0.33909,0,0.00181,0.15888,0.02375,0.00673,0.25978,0.20684,0.033,0.03018,0.8639700000000001,0.0024,-0.09766,1.0,0.34289000000000003,0.21445,0.0,0.22699,0.0,0.2404,0.4154,0.0,0.0,0.0,0.0,-12.52331,0.0,0
Cr1S2,0.03431,0.00614,0.19369,0.0823,0.08109,0.11292,0.0,0.39608,0.44179,0.10047,0.0,0.34798,0.01961,0.22741,0.3181,0.02376,0.09561,0.28792,0.61782,0.18907,0.72219,0.0,0.6857300000000001,0.71842,0.71842,-0.71024,0.08254,-0.54418,-0.8313799999999999,-0.8313799999999999,0.06926,-0.15382,0.0,-0.38192,0.55867,0.0,0.0939,0.03055,0.22828,0.032760000000000004,0.02934,0.07572000000000001,0.27107,0.04364,0.00061,0.33114,0.0,0.0,0.14815,0.25808000000000003,0.25808000000000003,0.25808000000000003,0.0,0.03863,0.03903,0.13126,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.01595,-0.91835,-1.6524900000000002,0.0,0.0,-11.34543,0.0,0.0,0.0,-1.70927,-1.6524900000000002,-1.6524900000000002,0.14528,0.14536,0,0.00924,0.11251,0.00246,0.01919,0.21487,0.01961,0.06692000000000001,0.03747,0.94507,0.05059,-0.33985,0.48265,0.12218,0.7711399999999999,0.0,0.0049,0.0,0.06298,0.00338,0.0,0.0,0.0,0.0,-1.70927,0.0,0
Sr3Fe2Cl2O5,0.00264,0.097,0.12707000000000002,0.0626,0.08511,0.26885,0.38977,0.3799300000000001,0.28135,0.22177,0.11321,0.31777,0.02473,0.01651,0.3252,0.0272,0.19614,0.18608,0.63936,0.22864,0.69862,0.51708,0.7576,0.80487,0.78151,-0.703,0.12255,-0.52369,-0.7912600000000001,-1.0,0.19662,-0.20771,0.30143000000000003,-0.37244,0.52633,0.05742000000000001,0.09208,0.08791,0.03857,0.02773,0.0646,0.00378,0.26354,0.07476000000000001,9e-05,0.21313,0.0,0.02916,0.11805999999999997,0.02394,0.00433,0.00433,0.0,0.05731,0.35672,0.12084,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19539,1.09163,3.89066,0.0,0.0,14.93509,0.0,0.0,14.93509,1.44138,2.44928,3.89066,0.13025,0.13025,0,0.01385,0.15772,0.11653,0.10128,0.21792,0.48319,0.16546,0.20035,0.5602600000000001,0.17588,-0.09768,0.36708,0.14837,0.05042,0.17201,0.05678,0.0,0.08774,0.00573,0.26224000000000003,0.0,0.0,0.0,0.10106,0.0,0
Tm2I2O2,0.00081,0.14804,0.13943,0.14981,0.05578,0.26964,0.0,0.39914,0.24612,0.23274,0.0,0.0,0.48319,0.04189,0.31009000000000003,0.08652,0.11833,0.22873,0.75805,0.13034,0.70811,0.0,0.80466,0.7579899999999999,0.7579899999999999,-0.3577,0.05796000000000001,-0.54796,-0.7378100000000001,-1.0,0.284,-0.23354,0.0,-0.5349,0.0,0.01534,0.22546,0.26277,0.00143,0.07483,0.15955999999999998,0.0013,0.37383,0.02145,0.0022,0.015880000000000002,0.0,0.0,0.08241,0.00225,0.00225,0.00225,0.0,0.10697,0.36287,0.20678,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.90124,0.96708,2.90124,2.90124,12.98949,12.98949,0.0,0.0,12.98949,0.96708,2.90124,2.90124,0.1489,0.1489,0,0.00154,0.17933,0.21044,0.15999000000000002,0.2392,0.48319,0.11688,0.16668,0.5602600000000001,0.05196,-0.09766,0.30301,0.13479000000000002,0.19471,0.0,0.13822,0.0,0.2404,0.26935,0.0,0.0,0.0,0.0,0.96708,0.96708,0
